"1618","401","0","FT921-14086","1"
"1619","401","0","FT921-14215","1"
"1622","401","0","FT921-15490","1"
"1624","401","0","FT921-15986","1"
"1625","401","0","FT921-16075","1"
"1627","401","0","FT921-1807","1"
"1628","401","0","FT921-1808","1"
"1635","401","0","FT921-4363","1"
"1640","401","0","FT921-5521","1"
"1644","401","0","FT921-634","1"
"1652","401","0","FT921-9293","1"
"1664","401","0","FT922-14288","1"
"1665","401","0","FT922-14296","1"
"1666","401","0","FT922-14496","1"
"1667","401","0","FT922-14939","1"
"1677","401","0","FT922-2564","1"
"1702","401","0","FT922-9093","1"
"1709","401","0","FT923-10585","1"
"1711","401","0","FT923-11069","1"
"1720","401","0","FT923-174","1"
"1721","401","0","FT923-177","1"
"1723","401","0","FT923-2346","1"
"1726","401","0","FT923-3068","1"
"1727","401","0","FT923-3130","1"
"1728","401","0","FT923-3134","1"
"1733","401","0","FT923-3799","1"
"1736","401","0","FT923-4063","1"
"1738","401","0","FT923-4502","1"
"1740","401","0","FT923-5331","1"
"1741","401","0","FT923-5389","1"
"1744","401","0","FT923-5655","1"
"1745","401","0","FT923-5749","1"
"1747","401","0","FT923-5991","1"
"1750","401","0","FT923-6068","1"
"1751","401","0","FT923-6217","1"
"1752","401","0","FT923-6218","1"
"1754","401","0","FT923-6362","1"
"1755","401","0","FT923-6564","1"
"1756","401","0","FT923-6593","1"
"1760","401","0","FT923-7892","1"
"1763","401","0","FT923-9388","1"
"1765","401","0","FT924-10053","1"
"1771","401","0","FT924-11066","1"
"1772","401","0","FT924-11216","1"
"1773","401","0","FT924-11304","1"
"1774","401","0","FT924-11396","1"
"1775","401","0","FT924-11397","1"
"1776","401","0","FT924-11400","1"
"1783","401","0","FT924-12222","1"
"1785","401","0","FT924-12761","1"
"1789","401","0","FT924-13569","1"
"1790","401","0","FT924-13618","1"
"1791","401","0","FT924-13800","1"
"1795","401","0","FT924-14321","1"
"1800","401","0","FT924-15445","1"
"1812","401","0","FT924-2745","1"
"1814","401","0","FT924-3011","1"
"1815","401","0","FT924-3197","1"
"1816","401","0","FT924-3284","1"
"1817","401","0","FT924-3504","1"
"1818","401","0","FT924-3506","1"
"1819","401","0","FT924-3530","1"
"1822","401","0","FT924-3665","1"
"1824","401","0","FT924-4075","1"
"1825","401","0","FT924-4344","1"
"1827","401","0","FT924-4470","1"
"1828","401","0","FT924-452","1"
"1829","401","0","FT924-4807","1"
"1830","401","0","FT924-4817","1"
"1832","401","0","FT924-4952","1"
"1833","401","0","FT924-4955","1"
"1834","401","0","FT924-5091","1"
"1836","401","0","FT924-5157","1"
"1837","401","0","FT924-5373","1"
"1838","401","0","FT924-5516","1"
"1839","401","0","FT924-5839","1"
"1840","401","0","FT924-5847","1"
"1841","401","0","FT924-5850","1"
"1842","401","0","FT924-5948","1"
"1844","401","0","FT924-6120","1"
"1846","401","0","FT924-6241","1"
"1847","401","0","FT924-6417","1"
"1851","401","0","FT924-713","1"
"1854","401","0","FT924-7483","1"
"1855","401","0","FT924-7558","1"
"1857","401","0","FT924-8054","1"
"1860","401","0","FT924-8787","1"
"1861","401","0","FT924-8919","1"
"1862","401","0","FT924-8921","1"
"1863","401","0","FT924-8929","1"
"1867","401","0","FT931-10056","1"
"1869","401","0","FT931-10513","1"
"1896","401","0","FT931-2176","1"
"1898","401","0","FT931-2966","1"
"1903","401","0","FT931-5571","1"
"1905","401","0","FT931-5939","1"
"1914","401","0","FT931-8925","1"
"1915","401","0","FT931-8991","1"
"1916","401","0","FT931-9196","1"
"1917","401","0","FT931-9354","1"
"1919","401","0","FT932-10187","1"
"1923","401","0","FT932-12118","1"
"1928","401","0","FT932-15086","1"
"1937","401","0","FT932-2882","1"
"1938","401","0","FT932-2897","1"
"1944","401","0","FT932-3581","1"
"1945","401","0","FT932-3800","1"
"1947","401","0","FT932-4556","1"
"1948","401","0","FT932-4582","1"
"1949","401","0","FT932-4849","1"
"1950","401","0","FT932-5161","1"
"1953","401","0","FT932-5388","1"
"1956","401","0","FT932-5626","1"
"1957","401","0","FT932-5627","1"
"1959","401","0","FT932-5771","1"
"1960","401","0","FT932-5775","1"
"1961","401","0","FT932-5884","1"
"1962","401","0","FT932-6037","1"
"1963","401","0","FT932-6044","1"
"1965","401","0","FT932-659","1"
"1966","401","0","FT932-6653","1"
"1967","401","0","FT932-6660","1"
"1971","401","0","FT932-8519","1"
"1972","401","0","FT932-873","1"
"1997","401","0","FT933-2163","1"
"2002","401","0","FT933-3036","1"
"2025","401","0","FT934-10306","1"
"2027","401","0","FT934-10520","1"
"2033","401","0","FT934-11312","1"
"2052","401","0","FT934-17339","1"
"2053","401","0","FT934-17461","1"
"2056","401","0","FT934-2531","1"
"2061","401","0","FT934-3204","1"
"2067","401","0","FT934-5796","1"
"2083","401","0","FT941-10142","1"
"2090","401","0","FT941-12886","1"
"2205","401","0","FT942-5121","1"
"2206","401","0","FT942-5131","1"
"2208","401","0","FT942-5417","1"
"2212","401","0","FT942-6232","1"
"2311","401","0","FT944-10118","1"
"2314","401","0","FT944-11094","1"
"2317","401","0","FT944-1151","1"
"2319","401","0","FT944-12123","1"
"2328","401","0","FT944-14374","1"
"2375","401","0","FT944-6909","1"
"2385","401","0","FT944-9125","1"
"2388","401","0","FT944-9692","1"
"2389","401","0","FT944-9693","1"
"2390","401","0","FT944-9821","1"
"2391","401","0","FT944-9898","1"
"2395","401","0","LA010489-0026","1"
"2407","401","0","LA013089-0048","1"
"2409","401","0","LA013189-0048","1"
"2415","401","0","LA021289-0050","1"
"2422","401","0","LA021689-0012","1"
"2434","401","0","LA030189-0139","1"
"2446","401","0","LA031389-0076","1"
"2477","401","0","LA040989-0072","1"
"2497","401","0","LA050789-0068","1"
"2582","401","0","LA080989-0052","1"
"2619","401","0","LA090589-0082","1"
"2642","401","0","LA100189-0189","1"
"2645","401","0","LA100290-0174","1"
"2647","401","0","LA100590-0009","1"
"2654","401","0","LA100890-0131","1"
"2670","401","0","LA102390-0068","1"
"2689","401","0","LA111489-0072","1"
"2711","401","0","LA121590-0058","1"
"2727","401","0","LA122490-0108","1"
"2963","402","0","FBIS4-20645","1"
"3141","402","0","FBIS4-67439","1"
"3192","402","0","FR940204-2-00090","1"
"3257","402","0","FR940413-2-00074","1"
"3286","402","0","FR940516-2-00062","1"
"3394","402","0","FR940725-0-00048","1"
"3424","402","0","FR940812-2-00253","1"
"3425","402","0","FR940812-2-00254","1"
"3441","402","0","FR940817-2-00228","1"
"3442","402","0","FR940817-2-00229","1"
"3443","402","0","FR940817-2-00230","1"
"3444","402","0","FR940817-2-00231","1"
"3445","402","0","FR940817-2-00233","1"
"3446","402","0","FR940817-2-00234","1"
"3447","402","0","FR940817-2-00235","1"
"3448","402","0","FR940817-2-00236","1"
"3449","402","0","FR940817-2-00237","1"
"3450","402","0","FR940817-2-00238","1"
"3451","402","0","FR940817-2-00239","1"
"3452","402","0","FR940817-2-00240","1"
"3453","402","0","FR940817-2-00241","1"
"3454","402","0","FR940817-2-00242","1"
"3455","402","0","FR940817-2-00243","1"
"3460","402","0","FR940817-2-00249","1"
"3461","402","0","FR940817-2-00251","1"
"3462","402","0","FR940817-2-00252","1"
"3463","402","0","FR940817-2-00253","1"
"3645","402","0","FT921-11140","1"
"3673","402","0","FT922-715","1"
"3675","402","0","FT922-7420","1"
"3696","402","0","FT923-7735","1"
"3719","402","0","FT931-10925","1"
"3725","402","0","FT931-2736","1"
"3727","402","0","FT931-5795","1"
"3728","402","0","FT931-9496","1"
"3729","402","0","FT932-13552","1"
"3742","402","0","FT932-7262","1"
"3750","402","0","FT933-11998","1"
"3751","402","0","FT933-13787","1"
"3762","402","0","FT933-2692","1"
"3770","402","0","FT933-5693","1"
"3773","402","0","FT933-6719","1"
"3787","402","0","FT934-1290","1"
"3796","402","0","FT934-2039","1"
"3797","402","0","FT934-2739","1"
"3857","402","0","FT942-3637","1"
"3869","402","0","FT943-16744","1"
"3876","402","0","FT943-4851","1"
"3886","402","0","FT944-12908","1"
"3925","402","0","LA010989-0047","1"
"3951","402","0","LA020190-0043","1"
"3957","402","0","LA020590-0053","1"
"4011","402","0","LA032290-0148","1"
"4025","402","0","LA040990-0045","1"
"4032","402","0","LA041790-0126","1"
"4062","402","0","LA042990-0020","1"
"4063","402","0","LA042990-0032","1"
"4076","402","0","LA050789-0122","1"
"4117","402","0","LA060589-0049","1"
"4131","402","0","LA062089-0028","1"
"4133","402","0","LA062289-0068","1"
"4136","402","0","LA062590-0042","1"
"4139","402","0","LA062890-0104","1"
"4147","402","0","LA070590-0178","1"
"4151","402","0","LA071689-0207","1"
"4169","402","0","LA073090-0056","1"
"4170","402","0","LA073090-0057","1"
"4229","402","0","LA091589-0015","1"
"4239","402","0","LA093089-0065","1"
"4241","402","0","LA100189-0053","1"
"4253","402","0","LA100790-0251","1"
"4255","402","0","LA100889-0040","1"
"4256","402","0","LA100889-0041","1"
"4271","402","0","LA101290-0115","1"
"4276","402","0","LA101589-0047","1"
"4282","402","0","LA101690-0121","1"
"4326","402","0","LA111590-0041","1"
"4329","402","0","LA111689-0162","1"
"4338","402","0","LA112090-0153","1"
"4349","402","0","LA120389-0120","1"
"4749","403","0","FR940525-1-00050","1"
"4756","403","0","FR940525-1-00062","1"
"4757","403","0","FR940525-1-00063","1"
"4771","403","0","FR940525-1-00078","1"
"4772","403","0","FR940525-1-00079","1"
"4792","403","0","FR940603-2-00065","1"
"4976","403","0","FT924-979","1"
"4984","403","0","FT932-1044","1"
"5080","403","0","LA010390-0067","1"
"5088","403","0","LA010790-0103","1"
"5096","403","0","LA011389-0029","1"
"5120","403","0","LA020490-0136","1"
"5165","403","0","LA032290-0151","1"
"5167","403","0","LA032489-0093","1"
"5171","403","0","LA033089-0013","1"
"5188","403","0","LA041990-0072","1"
"5206","403","0","LA051889-0006","1"
"5207","403","0","LA052290-0110","1"
"5239","403","0","LA071290-0133","1"
"5247","403","0","LA072289-0144","1"
"5287","403","0","LA092890-0067","1"
"5495","404","0","FBIS3-18199","1"
"5498","404","0","FBIS3-18343","1"
"5504","404","0","FBIS3-19025","1"
"5505","404","0","FBIS3-19026","1"
"5506","404","0","FBIS3-19031","1"
"5508","404","0","FBIS3-19121","1"
"5509","404","0","FBIS3-19236","1"
"5510","404","0","FBIS3-19237","1"
"5511","404","0","FBIS3-19242","1"
"5515","404","0","FBIS3-19570","1"
"5516","404","0","FBIS3-19594","1"
"5517","404","0","FBIS3-19662","1"
"5520","404","0","FBIS3-19785","1"
"5521","404","0","FBIS3-19797","1"
"5524","404","0","FBIS3-19846","1"
"5536","404","0","FBIS3-23472","1"
"5650","404","0","FBIS3-38243","1"
"5657","404","0","FBIS3-38414","1"
"5664","404","0","FBIS3-38740","1"
"5684","404","0","FBIS3-39732","1"
"5685","404","0","FBIS3-39733","1"
"5759","404","0","FBIS3-57928","1"
"5763","404","0","FBIS3-58248","1"
"5879","404","0","FBIS4-18914","1"
"5883","404","0","FBIS4-19317","1"
"5952","404","0","FBIS4-42699","1"
"5957","404","0","FBIS4-43804","1"
"5959","404","0","FBIS4-44285","1"
"5961","404","0","FBIS4-44373","1"
"5964","404","0","FBIS4-46194","1"
"5965","404","0","FBIS4-46321","1"
"5966","404","0","FBIS4-46451","1"
"6021","404","0","FBIS4-64256","1"
"6033","404","0","FBIS4-65663","1"
"6034","404","0","FBIS4-65718","1"
"6036","404","0","FBIS4-65778","1"
"6038","404","0","FBIS4-65837","1"
"6039","404","0","FBIS4-65870","1"
"6040","404","0","FBIS4-66022","1"
"6042","404","0","FBIS4-66024","1"
"6043","404","0","FBIS4-66025","1"
"6044","404","0","FBIS4-66026","1"
"6045","404","0","FBIS4-66076","1"
"6108","404","0","FT911-3109","1"
"6136","404","0","FT921-4068","1"
"6144","404","0","FT921-7588","1"
"6147","404","0","FT921-9932","1"
"6207","404","0","FT924-14007","1"
"6215","404","0","FT924-4369","1"
"6222","404","0","FT924-7808","1"
"6242","404","0","FT931-16787","1"
"6260","404","0","FT931-916","1"
"6265","404","0","FT932-1064","1"
"6266","404","0","FT932-10751","1"
"6267","404","0","FT932-10754","1"
"6277","404","0","FT932-15914","1"
"6282","404","0","FT932-16647","1"
"6285","404","0","FT932-17400","1"
"6306","404","0","FT933-15682","1"
"6307","404","0","FT933-15855","1"
"6309","404","0","FT933-16038","1"
"6310","404","0","FT933-16286","1"
"6323","404","0","FT933-738","1"
"6346","404","0","FT934-11331","1"
"6349","404","0","FT934-11422","1"
"6350","404","0","FT934-11423","1"
"6351","404","0","FT934-11424","1"
"6352","404","0","FT934-11425","1"
"6353","404","0","FT934-11473","1"
"6357","404","0","FT934-11487","1"
"6358","404","0","FT934-11680","1"
"6359","404","0","FT934-11927","1"
"6360","404","0","FT934-12128","1"
"6362","404","0","FT934-1231","1"
"6363","404","0","FT934-12408","1"
"6364","404","0","FT934-12592","1"
"6365","404","0","FT934-12656","1"
"6366","404","0","FT934-12716","1"
"6368","404","0","FT934-12907","1"
"6371","404","0","FT934-1366","1"
"6372","404","0","FT934-13848","1"
"6390","404","0","FT934-16786","1"
"6397","404","0","FT934-1822","1"
"6415","404","0","FT934-2492","1"
"6416","404","0","FT934-2666","1"
"6430","404","0","FT934-4311","1"
"6432","404","0","FT934-4527","1"
"6438","404","0","FT934-5485","1"
"6439","404","0","FT934-5486","1"
"6441","404","0","FT934-5489","1"
"6467","404","0","FT934-7271","1"
"6471","404","0","FT934-79","1"
"6475","404","0","FT934-7962","1"
"6481","404","0","FT934-94","1"
"6485","404","0","FT934-9911","1"
"6494","404","0","FT941-11647","1"
"6509","404","0","FT941-12823","1"
"6527","404","0","FT941-16421","1"
"6535","404","0","FT941-17415","1"
"6540","404","0","FT941-2421","1"
"6542","404","0","FT941-2688","1"
"6547","404","0","FT941-3772","1"
"6548","404","0","FT941-3775","1"
"6550","404","0","FT941-3863","1"
"6552","404","0","FT941-4019","1"
"6554","404","0","FT941-4429","1"
"6555","404","0","FT941-4490","1"
"6557","404","0","FT941-4712","1"
"6558","404","0","FT941-4721","1"
"6559","404","0","FT941-4773","1"
"6564","404","0","FT941-5838","1"
"6594","404","0","FT942-12261","1"
"6600","404","0","FT942-13617","1"
"6611","404","0","FT942-16454","1"
"6619","404","0","FT942-17435","1"
"6620","404","0","FT942-17632","1"
"6624","404","0","FT942-2441","1"
"6645","404","0","FT942-8049","1"
"6656","404","0","FT942-9514","1"
"6660","404","0","FT943-10237","1"
"6691","404","0","FT943-3475","1"
"6692","404","0","FT943-3644","1"
"6696","404","0","FT943-4039","1"
"6697","404","0","FT943-4066","1"
"6709","404","0","FT943-5119","1"
"6715","404","0","FT943-5512","1"
"6716","404","0","FT943-5531","1"
"6723","404","0","FT943-5825","1"
"6733","404","0","FT943-6067","1"
"6736","404","0","FT943-6251","1"
"6752","404","0","FT944-10079","1"
"6753","404","0","FT944-10126","1"
"6754","404","0","FT944-10368","1"
"6755","404","0","FT944-10376","1"
"6764","404","0","FT944-13855","1"
"6779","404","0","FT944-1524","1"
"6813","404","0","FT944-18148","1"
"6846","404","0","FT944-5903","1"
"6853","404","0","FT944-8331","1"
"6866","404","0","FT944-9879","1"
"6901","404","0","LA051689-0039","1"
"6913","404","0","LA072490-0158","1"
"7128","405","0","FBIS3-42518","1"
"7134","405","0","FBIS3-42552","1"
"7135","405","0","FBIS3-42553","1"
"7136","405","0","FBIS3-42555","1"
"7346","405","0","FBIS4-46651","1"
"7349","405","0","FBIS4-46660","1"
"7691","405","0","FT911-3681","1"
"7725","405","0","FT921-830","1"
"7729","405","0","FT922-11472","1"
"7730","405","0","FT922-11525","1"
"7731","405","0","FT922-11742","1"
"7734","405","0","FT922-13455","1"
"7781","405","0","FT931-16055","1"
"7893","405","0","FT941-17652","1"
"7955","405","0","FT943-10128","1"
"7961","405","0","FT943-13986","1"
"7962","405","0","FT943-14095","1"
"7971","405","0","FT943-3693","1"
"7987","405","0","FT944-12147","1"
"7989","405","0","FT944-128","1"
"8041","405","0","LA011590-0098","1"
"8061","405","0","LA020190-0053","1"
"8085","405","0","LA022689-0112","1"
"8159","405","0","LA042089-0083","1"
"8193","405","0","LA051289-0137","1"
"8213","405","0","LA052890-0021","1"
"8228","405","0","LA061490-0072","1"
"8277","405","0","LA071690-0100","1"
"8283","405","0","LA072390-0060","1"
"8316","405","0","LA081990-0061","1"
"8336","405","0","LA090489-0037","1"
"8414","405","0","LA102290-0067","1"
"8417","405","0","LA102590-0235","1"
"8445","405","0","LA111789-0151","1"
"8449","405","0","LA112089-0048","1"
"8455","405","0","LA112690-0067","1"
"8473","405","0","LA120890-0048","1"
"8479","405","0","LA121190-0160","1"
"8765","406","0","FBIS4-67660","1"
"8841","406","0","FR940414-2-00052","1"
"9180","406","0","FT932-7262","1"
"9204","406","0","FT933-5690","1"
"9472","406","0","LA011590-0099","1"
"9522","406","0","LA022489-0113","1"
"9626","406","0","LA051790-0095","1"
"9728","406","0","LA080489-0045","1"
"9788","406","0","LA091990-0010","1"
"9800","406","0","LA092790-0006","1"
"9844","406","0","LA102890-0062","1"
"9853","406","0","LA110189-0015","1"
"9914","406","0","LA121789-0114","1"
"9950","407","0","FBIS3-22268","1"
"9951","407","0","FBIS3-22269","1"
"9955","407","0","FBIS3-22368","1"
"9974","407","0","FBIS3-26365","1"
"10040","407","0","FBIS3-41430","1"
"10049","407","0","FBIS3-41592","1"
"10051","407","0","FBIS3-41666","1"
"10102","407","0","FBIS3-60235","1"
"10106","407","0","FBIS3-60340","1"
"10145","407","0","FBIS4-21421","1"
"10156","407","0","FBIS4-2216","1"
"10206","407","0","FBIS4-45736","1"
"10208","407","0","FBIS4-45779","1"
"10452","407","0","FR940404-1-00046","1"
"10492","407","0","FR940505-2-00064","1"
"10744","407","0","FR941104-1-00045","1"
"10748","407","0","FR941104-1-00054","1"
"10845","407","0","FT921-15886","1"
"10846","407","0","FT921-15901","1"
"10860","407","0","FT921-6003","1"
"10908","407","0","FT923-1974","1"
"10956","407","0","FT932-12511","1"
"10965","407","0","FT932-16493","1"
"10973","407","0","FT932-7459","1"
"10990","407","0","FT933-2396","1"
"10998","407","0","FT933-5757","1"
"11003","407","0","FT933-7330","1"
"11008","407","0","FT933-9176","1"
"11013","407","0","FT934-12959","1"
"11023","407","0","FT934-2755","1"
"11044","407","0","FT941-15415","1"
"11045","407","0","FT941-15416","1"
"11050","407","0","FT941-2746","1"
"11056","407","0","FT941-5453","1"
"11061","407","0","FT942-10464","1"
"11064","407","0","FT942-17238","1"
"11096","407","0","FT943-8480","1"
"11098","407","0","FT944-11473","1"
"11107","407","0","FT944-8277","1"
"11126","407","0","LA011490-0067","1"
"11135","407","0","LA012490-0111","1"
"11136","407","0","LA012589-0100","1"
"11156","407","0","LA021890-0065","1"
"11168","407","0","LA022689-0070","1"
"11171","407","0","LA030189-0109","1"
"11186","407","0","LA030689-0010","1"
"11201","407","0","LA032689-0196","1"
"11202","407","0","LA033090-0084","1"
"11253","407","0","LA042290-0017","1"
"11254","407","0","LA042290-0101","1"
"11259","407","0","LA050189-0016","1"
"11263","407","0","LA050489-0070","1"
"11268","407","0","LA050889-0063","1"
"11275","407","0","LA051990-0043","1"
"11302","407","0","LA062490-0004","1"
"11305","407","0","LA062989-0013","1"
"11315","407","0","LA071590-0042","1"
"11321","407","0","LA071889-0158","1"
"11322","407","0","LA071989-0024","1"
"11337","407","0","LA080289-0011","1"
"11340","407","0","LA080590-0065","1"
"11354","407","0","LA082090-0058","1"
"11365","407","0","LA082889-0023","1"
"11393","407","0","LA100189-0051","1"
"11398","407","0","LA100789-0152","1"
"11430","407","0","LA111190-0042","1"
"11446","407","0","LA112890-0007","1"
"11457","407","0","LA121089-0007","1"
"11601","408","0","FBIS4-1860","1"
"11633","408","0","FBIS4-25610","1"
"11634","408","0","FBIS4-25767","1"
"11635","408","0","FBIS4-25818","1"
"11636","408","0","FBIS4-25945","1"
"11637","408","0","FBIS4-25977","1"
"11639","408","0","FBIS4-26004","1"
"11642","408","0","FBIS4-26718","1"
"11643","408","0","FBIS4-26769","1"
"11644","408","0","FBIS4-26773","1"
"11645","408","0","FBIS4-26774","1"
"11646","408","0","FBIS4-26836","1"
"11647","408","0","FBIS4-26889","1"
"11736","408","0","FBIS4-67533","1"
"11778","408","0","FR940114-0-00046","1"
"11804","408","0","FR940317-0-00036","1"
"11805","408","0","FR940317-0-00037","1"
"11854","408","0","FR940711-0-00060","1"
"11862","408","0","FR940727-2-00116","1"
"11863","408","0","FR940727-2-00117","1"
"11864","408","0","FR940727-2-00118","1"
"11865","408","0","FR940728-2-00129","1"
"11866","408","0","FR940728-2-00131","1"
"11867","408","0","FR940728-2-00132","1"
"11873","408","0","FR940812-2-00217","1"
"11882","408","0","FR940831-2-00127","1"
"11889","408","0","FR940906-2-00093","1"
"11904","408","0","FR941025-2-00049","1"
"11924","408","0","FR941207-2-00098","1"
"11934","408","0","FT911-1221","1"
"11935","408","0","FT911-124","1"
"11936","408","0","FT911-1248","1"
"11937","408","0","FT911-1465","1"
"11938","408","0","FT911-1803","1"
"11939","408","0","FT911-1940","1"
"11940","408","0","FT911-2203","1"
"11941","408","0","FT911-2317","1"
"11943","408","0","FT911-396","1"
"11944","408","0","FT911-439","1"
"11946","408","0","FT911-815","1"
"12012","408","0","FT923-1747","1"
"12013","408","0","FT923-2326","1"
"12014","408","0","FT923-3091","1"
"12018","408","0","FT923-4094","1"
"12027","408","0","FT923-5267","1"
"12033","408","0","FT923-5797","1"
"12037","408","0","FT923-6038","1"
"12038","408","0","FT923-6110","1"
"12040","408","0","FT923-6455","1"
"12041","408","0","FT923-6560","1"
"12042","408","0","FT923-6582","1"
"12043","408","0","FT923-6592","1"
"12072","408","0","FT924-1774","1"
"12083","408","0","FT924-6225","1"
"12102","408","0","FT931-1199","1"
"12177","408","0","FT933-15680","1"
"12181","408","0","FT933-3525","1"
"12187","408","0","FT933-5307","1"
"12198","408","0","FT933-8357","1"
"12200","408","0","FT933-9488","1"
"12233","408","0","FT941-17340","1"
"12247","408","0","FT942-10710","1"
"12250","408","0","FT942-11667","1"
"12269","408","0","FT943-15451","1"
"12284","408","0","FT943-7718","1"
"12303","408","0","FT944-17187","1"
"12321","408","0","LA010189-0040","1"
"12322","408","0","LA010189-0046","1"
"12328","408","0","LA010289-0060","1"
"12348","408","0","LA011689-0055","1"
"12369","408","0","LA020590-0044","1"
"12401","408","0","LA030490-0101","1"
"12429","408","0","LA042290-0100","1"
"12431","408","0","LA042590-0138","1"
"12453","408","0","LA052189-0093","1"
"12470","408","0","LA061589-0140","1"
"12476","408","0","LA062590-0054","1"
"12477","408","0","LA062889-0066","1"
"12478","408","0","LA062989-0112","1"
"12480","408","0","LA070589-0011","1"
"12495","408","0","LA071789-0097","1"
"12499","408","0","LA072189-0002","1"
